page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
31,1,1,1,0.5,0.0,0.75,1.0,0.5625
31,1,2,5,0.8,1.0,0.8,0.9,0.875
31,1,3,8,0.9,0.0,0.8,0.9,0.65
31,1,4,6,0.2,0.0,0.5,0.8,0.375
31,1,5,7,0.5,0.0,0.25,1.0,0.4375
31,2,1,2,0.6,0.0,0.8,0.9,0.575
31,2,2,4,0.8,0.8,0.6,0.9,0.775
31,2,3,5,0.8,0.0,0.8,1.0,0.65
31,2,4,1,0.8,1.0,0.6,0.9,0.825
31,2,5,9,0.8,0.5,0.8,0.9,0.75
31,3,1,2,0.2,0.0,0.5,0.8,0.375
31,3,2,4,0.8,0.0,0.6,0.9,0.575
31,3,3,2,0.2,0.0,0.5,0.8,0.375
31,3,4,4,0.8,0.0,0.6,0.9,0.575
31,4,1,2,0.5,0.0,0.75,1.0,0.5625
31,4,2,3,0.8,0.0,0.6,0.9,0.575
31,4,3,6,0.9,1.0,0.8,0.9,0.9
31,4,4,6,0.8,0.0,0.6,0.9,0.575
31,4,5,4,0.9,0.8,0.7,0.9,0.825
31,5,1,6,0.2,0.0,0.8,0.9,0.475
31,5,2,1,0.8,0.8,0.6,0.9,0.775
31,5,3,3,0.9,1.0,0.8,0.9,0.85
31,5,4,4,0.9,1.0,0.9,0.95,0.9125
31,5,5,4,0.8,0.0,0.6,0.9,0.575
31,6,1,1,0.9,0.9,0.8,0.9,0.875
31,6,2,7,0.8,0.0,0.6,0.9,0.575
31,6,3,8,0.8,0.0,0.6,0.9,0.575
31,6,4,8,0.9,1.0,0.8,0.9,0.85
31,6,5,3,0.9,0.0,0.8,0.9,0.65
31,6,6,5,0.2,0.0,0.5,0.8,0.375
31,6,7,4,0.8,0.5,0.6,0.9,0.7
31,7,1,2,0.9,0.0,0.8,0.9,0.65
31,7,2,3,0.8,0.6667,0.5,0.9,0.7167
31,7,3,4,0.5,0.0,0.75,0.9,0.5375
31,7,4,5,0.9,0.0,0.8,0.9,0.65
31,7,5,7,0.8,0.5,0.6,0.9,0.7
31,8,1,8,0.0,0.0,0.5,1.0,0.375
31,8,3,2,0.9,0.8,0.7,0.9,0.825
31,8,4,6,0.9,0.0,0.75,0.9,0.6375
31,8,5,3,0.9,0.0,0.8,1.0,0.675
31,9,1,8,0.8,0.6,0.4,0.9,0.675
31,9,2,2,0.9,0.8,0.7,0.9,0.825
31,9,3,3,0.9,0.0,0.8,0.9,0.65
31,9,4,4,0.5,0.0,0.75,1.0,0.5625
31,9,5,6,0.9,0.0,0.8,0.9,0.65
31,10,1,2,0.8,0.0,0.6,0.9,0.575
31,10,2,2,0.9,0.5,0.6,0.9,0.725
31,10,3,3,0.8,0.0,0.6,0.9,0.575
31,10,4,5,0.2,0.0,0.5,0.8,0.375
31,10,5,7,0.8,0.5,0.6,0.9,0.7
31,11,1,1,0.9,1.0,0.8,1.0,0.925
31,11,2,2,0.9,1.0,0.5,1.0,0.85
31,12,1,1,0.9,1.0,0.8,0.9,0.9
31,12,2,1,0.8,0.0,0.6,0.9,0.575
31,12,3,2,0.9,0.0,0.5,0.8,0.55
31,12,4,3,0.9,0.9,0.8,0.9,0.875
31,12,5,3,0.6,0.0,0.8,0.9,0.575
31,13,2,3,0.5,0.0,0.75,0.9,0.5375
31,13,3,2,0.8,0.0,0.8,0.9,0.625
31,13,4,7,0.6,0.0,0.8,1.0,0.6
31,13,5,8,0.5,0.0,0.75,0.9,0.5375
31,14,1,5,0.6,0.0,0.8,0.9,0.575
31,14,2,4,0.8,0.5,0.75,0.9,0.7375
31,15,1,2,0.9,0.9,0.6,0.9,0.825
31,15,2,6,0.9,0.75,0.8,0.9,0.8375
31,15,3,7,0.9,0.5,0.8,0.9,0.775
31,15,4,8,0.6,0.0,0.8,0.9,0.575
31,15,5,2,0.9,1.0,0.8,0.9,0.85
31,17,1,4,0.8,0.5,0.75,0.9,0.7375
31,17,2,2,0.2,0.0,0.8,1.0,0.5
31,17,3,3,0.9,0.0,0.8,0.9,0.65
31,17,4,5,0.1,0.0,0.5,1.0,0.4
31,17,5,9,0.2,0.0,0.5,0.9,0.4
31,18,1,1,0.9,0.8,0.6,0.9,0.8
31,18,2,2,0.8,0.8,0.6,0.9,0.775
31,18,3,5,0.9,0.75,0.6,0.9,0.7875
31,18,4,3,0.8,1.0,0.6,0.9,0.825
31,19,1,2,0.5,0.0,0.75,0.8,0.5125
31,19,2,3,0.8,0.0,0.6,0.8,0.55
31,19,3,3,0.8,1.0,0.8,0.9,0.85
31,19,4,8,0.9,0.8,0.7,0.8,0.8
31,19,5,9,0.8,0.5,0.8,0.9,0.75
31,20,1,1,0.8,0.0,0.6,0.9,0.575
31,20,2,5,0.8,0.0,0.2,0.9,0.475
31,20,3,3,0.8,0.6667,0.75,0.9,0.7792
31,20,4,7,0.8,1.0,0.6,1.0,0.85
31,20,5,1,0.2,0.0,0.5,0.8,0.375
31,22,1,1,0.5,0.0,0.75,1.0,0.5625
31,22,2,7,0.8,1.0,0.8,0.9,0.875
31,22,3,2,0.8,0.0,0.6,0.9,0.575
31,22,4,4,0.8,0.0,0.6,0.8,0.55
31,22,5,5,0.8,0.8,0.6,0.9,0.775
31,24,1,2,1.0,1.0,1.0,1.0,1.0
31,24,2,2,0.9,0.8,0.7,0.9,0.825
31,24,3,7,0.0,0.0,0.5,1.0,0.375
31,24,4,4,0.9,0.75,0.8,0.9,0.8375
31,24,5,1,0.6,0.0,0.8,0.9,0.575
