page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
34,2,1,5,0.8,0.0,0.6,0.9,0.575
34,2,2,1,0.8,1.0,0.9,0.9,0.85
34,2,3,6,0.9,1.0,0.8,0.9,0.9
34,2,4,8,0.8,0.0,0.6,0.9,0.575
34,3,1,6,0.0,0.0,0.5,0.8,0.325
34,3,2,2,0.8,0.8,0.6,0.9,0.775
34,3,3,4,0.8,0.0,0.6,0.9,0.575
34,3,4,6,0.0,0.0,0.5,0.8,0.325
34,3,5,2,0.8,0.8,0.6,0.9,0.775
34,3,6,4,0.8,0.0,0.6,0.9,0.575
34,4,1,6,0.9,1.0,1.0,0.9,0.925
34,4,2,7,0.8,0.0,0.6,0.9,0.575
34,4,3,6,0.5,0.0,0.75,0.9,0.5375
34,4,5,8,0.9,0.75,0.8,0.9,0.8375
34,5,1,1,0.8,0.6667,0.75,0.9,0.7792
34,5,2,2,0.6,0.0,0.8,0.9,0.575
34,5,3,1,0.8,0.6667,0.75,0.9,0.7792
34,5,4,2,0.6,0.0,0.8,0.9,0.575
34,7,1,8,0.2,0.0,0.8,0.9,0.475
34,7,2,2,0.9,1.0,0.8,0.9,0.9
34,7,3,4,0.6,0.8,0.4,0.9,0.675
34,7,4,7,0.9,0.0,0.8,1.0,0.675
34,7,5,9,0.9,0.9,0.8,0.9,0.875
34,8,1,2,0.9,1.0,0.8,1.0,0.925
34,8,2,4,0.8,0.0,0.6,0.9,0.575
34,8,3,6,0.9,0.8,0.7,0.9,0.825
34,10,1,10,0.8,1.0,0.8,0.9,0.875
34,10,2,4,0.8,1.0,0.8,1.0,0.85
34,10,3,2,0.5,0.0,0.75,0.9,0.5375
34,10,4,7,0.8,0.0,0.6,0.9,0.575
34,10,5,8,0.6,0.0,0.8,1.0,0.6
34,12,1,9,0.8,1.0,0.8,1.0,0.9
34,12,2,6,0.8,0.0,0.6,0.9,0.575
34,12,3,9,0.8,0.5,0.6,0.9,0.7
34,12,4,2,0.8,0.6,0.8,0.9,0.775
34,12,5,3,0.8,0.0,0.6,0.9,0.575
34,13,1,3,0.9,1.0,0.8,0.9,0.9
34,13,2,3,0.8,1.0,0.6,0.9,0.825
34,15,1,3,0.9,1.0,0.8,0.9,0.85
34,15,2,6,0.9,0.0,0.8,0.9,0.65
34,15,3,4,0.2,0.0,0.8,0.9,0.475
34,15,4,3,0.0,0.0,0.5,1.0,0.375
34,15,5,7,0.8,0.8,0.6,0.9,0.775
34,16,1,3,0.2,0.0,0.5,1.0,0.425
34,16,2,3,0.2,0.0,0.5,1.0,0.425
34,16,3,3,0.0,0.0,0.5,1.0,0.375
34,16,4,3,0.0,0.0,0.5,1.0,0.375
34,16,5,3,0.2,0.0,0.5,1.0,0.425
34,18,1,7,0.5,0.0,0.75,0.9,0.5375
34,18,2,2,0.6,0.0,0.8,0.9,0.575
34,18,3,10,0.9,1.0,0.8,0.9,0.85
34,18,4,5,0.9,0.0,0.8,0.9,0.65
34,18,5,6,0.9,0.5,0.8,0.9,0.775
34,18,6,8,0.6,0.0,0.8,0.9,0.575
34,19,1,4,0.9,0.0,0.8,0.9,0.65
34,20,1,1,0.5,0.0,0.75,1.0,0.5625
34,20,2,10,0.2,0.0,0.5,0.8,0.375
34,20,3,3,0.5,0.0,0.75,0.9,0.5375
34,20,4,6,0.8,0.0,0.2,0.9,0.475
34,20,5,3,0.5,0.0,0.75,1.0,0.5625
34,21,1,1,0.9,0.8,0.6,0.9,0.8
34,21,2,5,0.9,1.0,0.9,0.9,0.875
34,21,3,4,0.8,0.0,0.6,0.9,0.575
34,21,4,6,0.9,0.5,0.8,0.9,0.775
34,21,5,7,0.9,0.5,0.8,0.9,0.775
34,22,1,10,0.9,0.0,0.8,0.9,0.65
34,22,2,5,0.6,0.5,0.4,0.8,0.575
34,22,3,5,0.9,0.0,0.75,0.9,0.6375
34,22,4,4,0.5,0.0,0.75,0.9,0.5375
34,22,5,8,0.8,0.0,0.6,0.9,0.575
34,22,6,10,0.9,0.0,0.8,0.9,0.65
34,23,1,4,0.6,0.0,0.8,0.9,0.575
34,23,2,7,0.9,0.0,0.75,0.9,0.6375
34,24,1,7,0.8,0.5,0.6,0.9,0.7
34,24,2,2,0.9,0.9,0.6,0.9,0.825
34,24,3,2,0.2,0.0,0.5,0.8,0.375
34,24,4,4,0.6,0.0,0.8,0.9,0.575
34,24,5,7,0.8,0.5,0.6,0.9,0.7
34,24,6,5,0.6,0.0,0.8,0.9,0.575
