page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
46,1,1,3,0.8,0.8,0.6,0.9,0.775
46,1,2,4,0.5,0.0,0.75,1.0,0.5625
46,1,3,3,0.8,0.8,0.6,0.9,0.775
46,1,4,4,0.5,0.0,0.75,0.9,0.5375
46,1,5,5,0.9,0.8,0.7,0.9,0.825
46,1,6,7,0.9,0.0,0.8,0.9,0.65
46,1,7,8,0.8,0.0,0.6,0.9,0.575
46,2,1,2,0.8,0.0,0.8,0.9,0.625
46,2,2,2,0.8,1.0,0.6,0.9,0.825
46,2,3,5,0.6,0.0,0.8,0.9,0.575
46,2,4,5,0.2,0.0,0.8,0.9,0.475
46,2,5,8,0.8,0.6667,0.75,0.9,0.7792
46,3,1,9,0.8,0.0,0.6,0.9,0.575
46,3,2,1,0.8,0.5,0.6,0.9,0.7
46,4,1,4,0.9,0.8,0.7,0.9,0.825
46,4,2,3,0.6,0.0,0.8,0.9,0.575
46,4,3,5,0.8,0.5,0.6,0.9,0.7
46,4,4,8,0.9,0.5,0.6,0.8,0.7
46,4,5,3,0.9,0.5,0.8,0.9,0.775
46,5,1,2,0.9,1.0,0.8,0.9,0.9
46,5,2,4,0.5,0.0,0.75,0.9,0.5375
46,5,3,4,0.9,1.0,0.8,0.9,0.9
46,5,4,4,0.8,0.0,0.6,0.9,0.575
46,5,5,6,0.8,0.8,0.6,0.9,0.775
46,5,6,6,0.8,0.8,0.6,0.9,0.775
46,5,7,7,0.9,0.0,0.8,0.9,0.65
46,5,8,7,0.8,0.5,0.6,0.9,0.7
46,5,9,9,0.9,0.8,0.7,0.9,0.825
46,5,10,1,0.9,0.9,0.8,0.9,0.875
46,6,1,2,0.6,0.0,0.8,0.9,0.575
46,6,2,2,0.6,0.0,0.8,0.9,0.575
46,6,3,2,0.9,1.0,0.8,0.9,0.9
46,6,4,6,0.8,0.0,0.6,0.9,0.575
46,6,5,4,0.6,0.0,0.8,0.9,0.575
46,6,6,9,0.9,0.5,0.6,0.8,0.7
46,7,1,2,0.8,1.0,0.6,0.9,0.825
46,7,2,2,0.9,0.8,0.6,0.8,0.775
46,7,3,3,0.6,0.0,0.4,0.8,0.45
46,7,4,8,0.8,0.0,0.6,0.9,0.575
46,7,5,7,0.8,0.0,0.6,0.9,0.575
46,8,1,5,0.8,1.0,0.6,0.9,0.825
46,8,2,7,0.8,1.0,0.6,0.9,0.825
46,8,3,7,0.8,1.0,0.8,0.9,0.875
46,8,4,8,0.6,0.0,0.8,0.9,0.575
46,8,5,7,0.9,1.0,0.8,0.9,0.85
46,9,1,3,0.8,0.6667,0.6,0.9,0.7417
46,9,2,3,0.8,0.0,0.6,0.9,0.575
46,9,3,4,0.6,0.0,0.8,0.9,0.575
46,9,4,8,0.8,0.0,0.6,0.9,0.575
46,9,5,6,0.9,0.9,0.8,0.9,0.875
46,10,1,3,0.6,0.0,0.8,0.9,0.575
46,10,2,8,0.8,0.0,0.6,0.9,0.575
46,10,3,4,0.6,0.0,0.8,0.9,0.575
46,10,4,9,0.8,0.8,0.6,0.9,0.775
46,10,5,3,0.8,0.0,0.6,0.9,0.575
46,11,1,8,0.9,0.8,0.7,0.9,0.825
46,11,2,4,0.8,0.0,0.6,0.9,0.575
46,11,3,10,0.8,0.0,0.6,0.9,0.575
46,11,4,4,0.8,1.0,0.6,0.9,0.825
46,11,5,9,0.9,1.0,0.8,0.9,0.85
46,12,1,3,0.9,0.9,0.8,0.9,0.875
46,12,2,3,0.8,0.8,0.6,0.9,0.775
46,12,3,4,0.8,0.0,0.6,0.9,0.575
46,12,4,8,0.9,0.8,0.6,0.9,0.8
46,12,5,8,0.6,0.0,0.8,0.9,0.575
46,13,1,1,0.9,0.0,0.5,0.9,0.575
46,13,2,5,0.9,0.0,0.6,0.9,0.6
46,13,3,7,0.2,0.0,0.6,0.8,0.4
46,13,4,7,0.8,0.0,0.6,0.9,0.575
46,13,5,9,1.0,1.0,0.8,1.0,0.95
46,14,1,1,0.9,0.5,0.6,0.9,0.725
46,14,2,2,0.9,0.9,0.6,0.9,0.825
46,14,3,5,0.8,0.0,0.6,0.9,0.575
46,14,4,7,0.8,0.0,0.6,0.9,0.575
46,14,5,9,1.0,1.0,0.75,1.0,0.9375
46,16,1,6,0.9,0.9,0.8,0.9,0.875
46,16,2,4,0.8,0.5,0.2,0.9,0.6
46,16,3,9,0.8,1.0,0.8,0.9,0.85
46,17,1,9,0.2,0.0,0.8,0.9,0.475
46,17,2,1,0.8,1.0,0.8,1.0,0.9
46,17,3,2,0.5,0.0,0.75,0.9,0.5375
46,17,4,4,0.0,0.0,0.5,0.8,0.325
46,17,5,6,0.9,0.8,0.7,0.9,0.825
46,18,1,1,0.9,0.9,0.8,0.9,0.875
46,18,2,6,0.0,0.0,0.5,1.0,0.375
46,18,3,5,0.6,0.0,0.8,0.9,0.575
46,18,4,8,0.9,0.0,0.8,0.9,0.65
46,18,5,5,0.8,0.2,0.6,0.9,0.625
46,19,1,2,0.2,0.0,0.8,0.9,0.475
