page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
26,1,1,5,0.9,0.0,0.8,0.9,0.65
26,1,2,9,0.5,0.0,0.75,0.9,0.5375
26,1,3,3,0.9,1.0,0.8,0.9,0.85
26,1,4,8,0.8,0.5,0.6,0.9,0.7
26,1,5,9,0.8,0.5,0.8,0.9,0.75
26,3,1,2,0.5,0.0,0.75,0.9,0.5375
26,3,2,5,0.8,0.0,0.6,0.9,0.575
26,3,3,4,0.6,0.0,0.4,0.8,0.45
26,3,4,8,0.9,0.9,0.7,0.9,0.85
26,3,5,10,0.8,0.0,0.6,0.9,0.575
26,4,1,2,0.8,0.0,0.6,0.9,0.575
26,4,2,3,0.9,0.0,0.8,0.9,0.65
26,4,3,5,0.9,0.0,0.8,0.9,0.65
26,4,4,6,0.9,0.8,0.7,0.9,0.825
26,4,5,7,0.9,0.8,0.7,0.9,0.825
26,5,1,3,0.5,0.0,0.75,0.9,0.5375
26,5,2,3,0.5,0.0,0.75,0.75,0.5
26,5,3,3,0.5,0.0,0.75,0.9,0.5375
26,5,4,4,0.2,0.0,0.8,0.9,0.475
26,5,5,5,0.8,0.0,0.6,0.9,0.575
26,9,1,6,0.5,0.0,0.75,1.0,0.5625
26,9,2,6,0.9,1.0,0.8,0.9,0.85
26,10,1,6,0.6,0.0,0.4,0.8,0.45
26,10,2,1,1.0,1.0,0.75,1.0,0.9375
26,11,1,7,0.4,0.0,0.6,0.8,0.45
26,11,2,1,0.9,1.0,0.8,0.9,0.9
26,11,3,8,0.9,0.0,0.8,0.9,0.65
26,11,4,6,0.9,0.8,0.7,0.9,0.825
26,11,5,9,0.6,0.0,0.8,0.9,0.575
26,12,1,4,0.2,0.0,0.5,0.8,0.375
26,12,2,7,0.6,0.0,0.8,0.9,0.575
26,12,3,3,0.9,0.8,0.7,0.9,0.825
26,12,4,8,0.9,0.0,0.8,0.9,0.65
26,12,5,4,0.2,0.0,0.5,0.8,0.375
26,12,6,7,0.6,0.0,0.8,0.9,0.575
26,12,7,2,0.9,0.75,0.6,0.9,0.7875
26,13,2,6,0.8,1.0,0.8,1.0,0.9
26,14,1,3,0.9,0.0,0.5,0.9,0.575
26,14,2,4,0.9,0.0,0.6,0.9,0.6
26,16,1,6,0.6,0.0,0.8,1.0,0.6
26,16,3,4,0.5,0.0,0.75,1.0,0.5625
26,16,4,6,0.5,0.0,0.75,1.0,0.5625
26,16,5,5,0.6,0.0,0.8,0.9,0.575
26,17,1,6,0.9,1.0,0.8,0.9,0.85
26,17,2,4,0.8,0.0,0.75,0.9,0.6125
26,18,1,2,0.8,0.0,0.6,0.9,0.575
26,18,2,2,0.8,0.0,0.6,0.9,0.575
26,19,1,9,0.8,0.8,0.6,0.9,0.775
26,19,2,3,0.6,0.0,0.8,0.9,0.575
26,20,1,2,0.9,0.0,0.8,0.9,0.65
26,20,2,4,0.8,0.0,0.6,0.9,0.575
26,21,1,1,1.0,1.0,0.75,1.0,0.9375
26,21,2,6,0.5,0.0,0.75,0.9,0.5375
26,22,1,3,0.2,0.0,0.8,1.0,0.5
26,22,2,4,0.8,0.0,0.8,1.0,0.65
26,22,3,6,0.9,1.0,0.8,0.9,0.85
26,22,4,8,0.6,0.0,0.8,0.9,0.575
26,22,5,9,0.8,0.0,0.75,1.0,0.6375
26,24,1,1,0.8,0.0,0.6,0.9,0.575
26,24,2,5,0.5,0.0,0.25,0.75,0.375
26,24,3,2,0.9,1.0,0.8,0.9,0.85
26,24,4,9,0.2,0.0,0.8,0.9,0.475
26,24,5,7,0.9,1.0,0.8,0.9,0.9
