page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
31,1,1,2,0.9,1.0,0.8,0.9,0.9
31,1,2,5,0.9,1.0,0.8,0.9,0.9
31,1,3,8,0.9,0.9,0.8,0.9,0.875
31,1,4,5,0.5,0.0,0.75,0.9,0.5375
31,1,5,7,0.5,0.0,0.25,1.0,0.4375
31,2,1,2,0.2,0.0,0.5,0.8,0.375
31,2,2,5,0.8,0.0,0.8,1.0,0.65
31,2,3,5,0.6,0.0,0.8,1.0,0.6
31,2,4,5,0.5,0.0,0.75,1.0,0.5625
31,2,5,9,0.8,0.0,0.6,0.9,0.575
31,3,1,3,0.2,0.0,0.5,0.8,0.375
31,3,2,4,0.8,0.0,0.6,0.9,0.575
31,3,3,3,0.2,0.0,0.5,0.8,0.375
31,3,4,4,0.8,0.0,0.6,0.9,0.575
31,4,1,2,0.9,0.5,0.8,0.9,0.775
31,4,2,4,0.5,0.0,0.75,0.9,0.5375
31,4,3,3,0.9,0.0,0.8,0.9,0.65
31,4,4,7,0.8,0.0,0.6,0.9,0.575
31,4,5,4,0.8,0.8,0.6,0.9,0.775
31,5,1,6,0.2,0.0,0.8,0.9,0.475
31,5,2,1,0.8,0.8,0.6,0.9,0.775
31,5,3,4,0.9,0.9,0.8,0.9,0.875
31,5,4,5,0.9,1.0,0.9,0.95,0.9125
31,5,5,5,0.8,0.0,0.6,0.9,0.575
31,6,1,1,0.9,0.8,0.6,0.9,0.8
31,6,2,10,0.8,0.0,0.6,0.9,0.575
31,6,3,2,0.9,1.0,0.8,0.9,0.9
31,6,4,4,0.5,0.0,0.75,0.9,0.5375
31,6,5,5,0.8,0.0,0.6,0.9,0.575
31,6,6,6,0.8,0.5,0.6,0.9,0.7
31,6,7,8,0.8,0.5,0.6,0.9,0.7
31,7,1,2,0.9,0.0,0.8,0.9,0.65
31,7,2,3,0.9,0.0,0.8,0.9,0.65
31,7,3,5,0.6,0.0,0.8,0.9,0.575
31,7,4,6,0.9,0.8,0.7,0.9,0.825
31,7,5,8,0.9,0.8,0.6,0.9,0.8
31,8,1,9,0.0,0.0,0.5,1.0,0.375
31,8,2,2,0.5,0.0,0.75,0.9,0.5375
31,8,3,2,0.9,0.0,0.8,0.9,0.65
31,8,4,4,0.9,1.0,0.8,0.9,0.9
31,8,5,3,0.9,1.0,0.8,0.9,0.9
31,9,1,7,0.6,0.0,0.8,0.9,0.575
31,9,2,3,0.2,0.0,0.5,0.8,0.375
31,9,3,2,0.8,0.0,0.6,0.9,0.575
31,9,4,3,0.2,0.0,0.5,0.8,0.375
31,9,5,5,0.9,0.0,0.8,0.9,0.65
31,10,1,2,0.8,0.0,0.6,0.9,0.575
31,10,2,2,0.9,0.8,0.6,0.9,0.8
