page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
64,3,1,4,0.9,1.0,0.8,0.9,0.85
64,3,2,1,0.9,0.5,0.8,0.9,0.775
64,3,3,4,0.9,0.75,0.8,0.9,0.8375
64,3,4,5,0.8,0.5,0.6,0.9,0.7
64,3,5,7,0.6,0.0,0.8,0.9,0.575
64,4,1,1,0.8,0.0,0.6,0.9,0.575
64,4,2,2,0.5,0.0,0.75,1.0,0.5625
64,4,3,3,0.9,0.0,0.5,0.9,0.575
64,4,4,5,0.5,0.0,0.75,1.0,0.5625
64,4,5,8,0.5,0.0,0.75,0.9,0.5375
64,5,1,6,0.4,0.0,0.6,0.8,0.45
64,6,1,2,0.9,0.5,0.6,0.8,0.7
64,6,2,7,0.8,0.0,0.75,0.9,0.6125
64,7,1,4,0.9,1.0,0.8,0.9,0.85
64,7,2,2,0.2,0.0,0.8,0.9,0.475
64,7,3,3,0.8,0.0,0.6,0.9,0.575
64,7,4,4,0.2,0.0,0.5,0.8,0.375
64,7,5,4,0.5,0.0,0.75,0.8,0.5125
64,8,1,1,0.6,0.0,0.4,0.8,0.45
64,8,2,2,0.9,0.0,0.8,0.9,0.65
64,8,3,4,0.8,0.0,0.6,0.9,0.575
64,8,4,6,0.8,0.5,0.6,0.9,0.7
64,8,5,4,0.9,0.8,0.7,0.9,0.825
64,9,1,2,0.9,1.0,0.8,0.9,0.85
64,9,2,2,0.0,0.0,0.5,0.8,0.325
64,9,3,6,0.6,0.0,0.8,0.9,0.575
64,9,4,7,1.0,1.0,1.0,1.0,1.0
64,9,5,7,0.2,0.0,0.5,0.8,0.375
64,10,1,8,0.4,0.0,0.6,0.8,0.45
64,10,2,1,0.9,0.9,0.8,0.9,0.875
64,10,3,3,0.2,0.0,0.5,0.8,0.375
64,10,4,3,0.8,0.0,0.6,0.9,0.575
64,10,5,8,0.0,0.0,0.5,1.0,0.375
64,11,1,2,0.9,0.8,0.6,0.9,0.8
64,11,2,10,0.9,0.0,0.8,0.9,0.65
64,11,3,5,0.8,0.0,0.6,0.9,0.575
64,12,1,1,0.9,1.0,0.8,0.9,0.85
64,12,2,2,0.8,0.0,0.6,0.9,0.575
64,12,3,8,0.2,0.0,0.5,0.8,0.375
64,12,4,8,0.5,0.0,0.75,0.9,0.5375
64,12,5,3,0.9,0.9,0.6,0.9,0.825
64,13,1,4,0.6,0.0,0.8,0.9,0.575
64,14,1,1,0.9,1.0,0.8,0.9,0.9
64,14,2,4,0.9,0.8,0.6,0.9,0.8
64,14,3,2,0.2,0.0,0.5,0.8,0.375
64,14,4,3,0.5,0.0,0.75,0.9,0.5375
64,14,5,5,0.6,0.0,0.8,0.9,0.575
64,15,1,1,0.9,1.0,0.8,0.9,0.9
64,15,2,1,0.2,0.0,0.5,0.8,0.375
64,15,3,2,0.9,1.0,0.8,0.9,0.85
64,15,4,2,0.9,1.0,0.8,0.9,0.9
64,15,5,4,0.8,0.0,0.6,0.9,0.575
64,17,1,8,0.2,0.0,0.5,0.8,0.375
64,17,2,2,0.6,0.0,0.4,0.8,0.45
64,17,3,8,0.9,0.0,0.8,0.9,0.65
64,17,4,9,0.8,0.5,0.6,0.9,0.7
64,17,5,5,1.0,1.0,0.75,1.0,0.9375
64,18,1,2,0.5,0.0,0.75,0.9,0.5375
64,18,2,5,0.6,0.0,0.4,0.8,0.45
64,18,3,4,0.0,0.0,0.5,0.8,0.325
64,18,4,5,0.8,0.0,0.2,0.8,0.45
64,18,5,7,0.8,0.0,0.6,0.9,0.575
64,19,1,8,0.0,0.0,0.5,0.8,0.325
64,19,2,8,0.0,0.0,0.5,0.8,0.325
64,19,4,4,0.0,0.0,0.5,1.0,0.375
64,19,5,5,0.0,0.0,0.0,1.0,0.25
64,20,2,10,0.0,0.0,0.5,1.0,0.375
64,20,5,10,0.2,0.0,0.5,0.8,0.375
64,21,1,3,0.8,1.0,0.8,0.9,0.875
64,21,2,5,0.8,0.5,0.6,0.9,0.7
64,22,1,1,0.6,0.0,0.8,0.9,0.575
64,22,2,1,0.8,0.8,0.4,0.8,0.7
64,22,3,2,0.2,0.0,0.5,0.8,0.375
64,22,4,4,0.9,1.0,0.8,0.9,0.9
64,22,5,9,0.8,0.0,0.6,0.8,0.55
64,23,1,8,0.0,0.0,0.5,0.8,0.325
64,23,2,6,0.0,0.0,0.5,0.8,0.325
64,23,3,2,0.5,0.0,0.75,1.0,0.5625
64,23,4,4,0.8,0.8,0.6,0.9,0.775
64,23,5,7,0.8,0.0,0.6,0.9,0.575
64,24,1,3,0.8,0.0,0.6,0.9,0.575
64,24,2,4,0.8,0.0,0.6,0.9,0.575
64,24,3,5,0.5,0.0,0.75,0.9,0.5375
64,24,4,6,0.8,0.0,0.8,0.9,0.625
64,24,5,7,0.8,0.0,0.6,0.9,0.575
