page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
10,1,1,6,0.5,0.0,0.75,0.9,0.5375
10,1,2,2,0.6,0.0,0.4,0.8,0.45
10,1,3,4,0.8,0.0,0.6,0.9,0.575
10,1,4,7,0.6,0.0,0.8,0.9,0.575
10,1,5,6,0.6,0.0,0.8,0.9,0.575
10,2,1,1,0.0,0.0,0.5,0.8,0.325
10,2,2,6,0.9,1.0,0.8,0.9,0.85
10,2,3,5,0.2,0.0,0.8,0.9,0.475
10,2,4,3,0.8,0.0,0.6,0.9,0.575
10,2,5,2,0.9,1.0,0.8,0.9,0.9
10,2,6,5,0.2,0.0,0.8,0.9,0.475
10,2,7,3,0.8,0.0,0.6,0.9,0.575
10,2,8,6,0.9,1.0,0.8,0.9,0.85
10,2,9,3,0.2,0.0,0.5,0.8,0.375
10,3,1,4,0.6,0.0,0.4,0.8,0.45
10,3,2,2,0.8,0.5,0.6,0.9,0.7
10,3,3,3,0.9,1.0,1.0,1.0,0.975
10,4,1,1,0.9,1.0,0.8,0.9,0.9
10,4,2,2,0.5,0.0,0.5,0.75,0.4375
10,4,3,2,0.2,0.0,0.5,0.8,0.375
10,4,4,5,0.8,0.0,0.6,0.9,0.575
10,4,5,3,0.0,0.0,0.5,1.0,0.375
10,5,1,4,0.1,0.0,0.5,0.8,0.35
10,5,2,4,0.9,0.0,0.8,0.9,0.65
10,5,3,2,0.9,0.8,0.7,0.9,0.825
10,5,4,3,0.5,0.0,0.75,0.9,0.5375
10,5,5,1,0.9,1.0,0.8,0.9,0.85
10,6,1,8,0.8,0.0,0.6,0.9,0.575
10,6,2,9,0.6,0.0,0.8,0.9,0.575
10,6,3,5,0.6,0.0,0.8,0.9,0.575
10,6,4,9,0.2,0.0,0.5,0.8,0.375
10,6,5,7,0.6,0.0,0.8,0.9,0.575
10,7,1,1,0.6,0.5,0.75,0.9,0.6875
10,7,2,7,0.4,0.0,0.6,0.8,0.45
10,7,3,5,0.6,0.0,0.8,0.8,0.55
10,7,4,9,0.6,0.0,0.8,0.9,0.575
10,8,1,9,0.0,0.0,0.0,0.5,0.125
10,8,2,4,0.9,0.9,0.8,0.9,0.875
10,9,1,1,0.9,0.0,0.6,0.9,0.6
10,9,2,2,0.8,0.0,0.6,0.9,0.575
10,9,3,4,0.9,0.8,0.7,0.9,0.825
10,9,4,8,0.8,0.0,0.6,0.9,0.575
10,10,1,1,0.9,0.9,0.8,0.9,0.875
10,10,2,1,0.8,0.0,0.6,0.9,0.575
10,10,3,10,0.2,0.0,0.5,0.8,0.375
10,10,4,6,0.8,0.0,0.6,0.9,0.575
10,11,1,2,0.5,0.0,0.25,0.75,0.375
10,11,2,6,0.5,0.0,0.75,0.9,0.5375
10,11,3,4,0.5,0.0,0.75,0.9,0.5375
10,12,1,5,0.9,1.0,0.9,0.9,0.875
10,12,2,3,0.0,0.0,0.5,1.0,0.375
10,12,3,3,0.8,0.5,0.6,0.9,0.7
10,13,1,2,0.9,0.0,0.8,0.9,0.65
10,13,2,2,0.0,0.0,0.5,1.0,0.375
10,13,3,2,0.0,0.0,0.5,1.0,0.375
10,13,4,2,0.0,0.0,0.5,1.0,0.375
10,15,1,3,0.2,0.0,0.5,0.8,0.375
10,15,2,2,0.8,0.0,0.75,0.9,0.6125
10,15,3,4,0.9,1.0,0.8,0.9,0.9
10,15,4,7,0.6,0.0,0.8,0.9,0.575
10,15,5,9,0.5,0.0,0.75,0.8,0.5125
10,16,1,1,0.9,0.9,0.8,0.9,0.875
10,16,2,2,0.8,0.0,0.6,0.9,0.575
10,16,3,3,0.5,0.0,0.75,0.9,0.5375
10,16,4,5,0.8,0.0,0.6,0.9,0.575
10,17,1,8,0.0,0.0,0.5,0.8,0.325
10,18,1,1,0.9,0.75,0.5,0.9,0.7625
10,18,2,9,0.6,0.0,0.8,0.9,0.575
10,18,3,2,0.0,0.0,0.75,0.9,0.4125
10,18,4,5,0.9,0.0,0.8,0.9,0.65
10,18,5,7,0.8,0.0,0.6,0.9,0.575
10,19,1,1,0.9,1.0,0.8,0.9,0.9
10,19,2,3,0.6,0.0,0.8,0.9,0.575
10,19,3,5,0.8,0.75,0.6,0.9,0.7625
10,20,1,2,0.8,0.0,0.6,0.9,0.575
10,20,2,2,0.8,0.0,0.6,0.9,0.575
10,20,3,6,0.9,0.0,0.8,0.9,0.65
10,21,1,9,0.2,0.0,0.5,0.8,0.375
10,21,2,3,0.8,0.0,0.6,0.9,0.575
10,21,3,6,0.8,0.8,0.6,0.9,0.775
10,22,1,8,0.6,0.0,0.8,0.9,0.575
10,22,2,5,0.8,0.0,0.4,0.9,0.525
10,22,3,6,0.9,0.8,0.7,0.9,0.825
10,22,4,7,0.9,0.0,0.8,0.9,0.65
10,22,5,8,0.8,0.0,0.6,0.9,0.575
10,23,1,8,0.8,0.0,0.6,0.9,0.575
10,23,2,5,0.6,0.0,0.8,0.9,0.575
10,23,3,8,0.9,0.75,0.8,0.9,0.8375
10,24,1,3,0.5,0.0,0.75,0.9,0.5375
10,24,2,3,0.8,0.6667,0.75,0.9,0.7792
10,24,3,3,1.0,1.0,1.0,1.0,1.0
