page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
15,1,1,1,0.9,1.0,0.8,1.0,0.925
15,1,2,3,0.0,0.0,0.5,1.0,0.375
15,1,3,4,0.9,1.0,0.8,0.95,0.9125
15,1,4,3,0.9,1.0,0.8,0.9,0.9
15,1,5,6,0.9,1.0,0.8,0.9,0.9
15,1,6,2,0.8,1.0,0.8,1.0,0.85
15,1,7,8,0.9,1.0,0.8,1.0,0.925
15,2,1,10,0.0,0.0,0.8,0.9,0.425
15,2,2,1,0.2,0.0,0.8,0.9,0.475
15,2,4,7,0.0,0.0,0.8,0.9,0.425
15,2,5,7,0.6,0.0,0.8,0.9,0.575
15,3,1,3,0.5,0.0,0.75,1.0,0.5625
15,3,2,9,0.6,0.0,0.8,0.9,0.575
15,3,3,9,0.2,0.0,0.6,0.8,0.4
15,3,4,3,0.8,1.0,0.8,0.9,0.875
15,3,5,10,0.8,0.5,0.6,0.9,0.7
15,4,1,3,0.5,0.0,0.75,0.9,0.5375
15,4,2,2,0.2,0.0,0.5,0.8,0.375
15,4,3,5,0.5,0.0,0.5,0.8,0.45
15,4,4,8,0.9,1.0,0.8,0.9,0.9
15,5,1,7,0.9,1.0,0.8,0.9,0.9
15,5,2,4,0.6,0.0,0.8,1.0,0.6
15,5,3,5,0.6,1.0,0.8,1.0,0.85
15,5,4,12,0.9,0.8,0.7,0.9,0.825
15,5,5,4,0.6,0.0,0.8,1.0,0.6
15,6,1,6,0.0,0.0,0.5,1.0,0.375
15,6,2,10,0.9,1.0,0.8,0.9,0.9
15,6,3,9,0.0,0.0,0.8,1.0,0.45
15,6,4,3,0.0,0.0,0.5,1.0,0.375
15,6,5,7,0.0,0.0,0.0,0.0,0.0
15,7,1,2,0.5,0.0,0.75,1.0,0.5625
15,7,2,5,0.2,0.0,0.8,0.9,0.475
15,7,3,5,0.8,0.8,0.6,0.9,0.775
15,7,4,5,0.8,1.0,0.8,1.0,0.9
15,9,1,5,0.9,1.0,0.8,0.9,0.9
15,9,2,8,0.9,1.0,0.8,0.9,0.9
15,9,3,7,0.9,1.0,0.8,0.9,0.85
15,9,4,5,0.0,0.0,0.0,0.0,0.0
15,9,5,7,0.9,1.0,0.8,0.9,0.85
15,10,1,7,0.9,1.0,0.8,0.9,0.85
15,10,2,6,1.0,1.0,0.8,1.0,0.95
15,10,4,7,1.0,1.0,0.8,1.0,0.95
15,10,5,6,0.9,0.9,0.8,0.9,0.875
15,11,1,1,0.0,0.0,0.0,0.5,0.125
15,11,2,6,0.0,0.0,0.0,0.5,0.125
15,11,4,1,0.0,0.0,0.0,0.5,0.125
15,11,5,1,0.0,0.0,0.0,0.5,0.125
15,12,2,4,0.9,0.8,0.4,0.9,0.75
15,13,1,1,0.0,0.0,0.0,0.5,0.125
15,13,3,1,0.0,0.0,0.0,0.5,0.125
15,13,4,1,0.0,0.0,0.0,0.5,0.125
15,14,1,1,0.0,0.0,0.0,0.5,0.125
15,15,1,8,0.0,0.0,0.0,0.8,0.2
15,15,2,1,0.0,0.0,0.0,1.0,0.25
15,15,4,1,0.0,0.0,0.0,1.0,0.25
15,15,5,1,0.0,0.0,0.0,1.0,0.25
15,17,2,1,0.0,0.0,0.0,0.5,0.125
15,17,4,1,0.0,0.0,0.0,0.5,0.125
15,17,5,1,0.0,0.0,0.0,0.5,0.125
15,18,2,1,0.0,0.0,0.5,1.0,0.375
15,18,3,3,0.0,0.0,0.0,0.5,0.125
15,18,4,3,0.0,0.0,0.0,0.5,0.125
15,19,1,1,0.9,1.0,0.8,0.9,0.85
15,19,2,1,0.0,0.0,0.0,1.0,0.25
15,19,3,1,0.0,0.0,0.0,1.0,0.25
