page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
23,1,1,9,0.0,0.0,0.5,0.8,0.325
23,2,1,1,0.2,0.0,0.5,0.8,0.375
23,2,2,3,0.9,0.5,0.8,0.9,0.775
23,2,3,5,0.9,0.8,0.7,0.9,0.825
23,2,4,9,0.9,0.8,0.7,0.9,0.825
23,2,5,11,0.8,0.5,0.6,0.9,0.7
23,3,1,3,0.5,0.0,0.75,0.9,0.5375
23,3,2,1,0.2,0.0,0.5,0.8,0.375
23,4,1,6,0.6,0.5,0.8,0.9,0.7
23,4,2,1,0.9,1.0,0.8,0.9,0.9
23,4,3,4,0.9,1.0,0.8,0.9,0.9
23,4,4,4,0.2,0.0,0.8,1.0,0.5
23,6,1,1,0.2,0.0,0.8,1.0,0.5
23,6,2,1,1.0,1.0,0.8,1.0,0.95
23,6,3,3,0.2,0.0,0.8,1.0,0.5
23,6,4,5,0.6,0.0,0.8,0.9,0.575
23,7,1,5,0.5,0.0,0.75,0.9,0.5375
23,7,2,5,1.0,1.0,0.9,1.0,0.975
23,7,3,5,0.9,1.0,0.8,0.9,0.9
23,7,4,5,0.2,0.0,0.8,0.9,0.475
23,7,5,6,0.5,0.0,0.75,0.9,0.5375
23,8,1,5,0.9,1.0,0.8,0.9,0.9
23,8,2,2,1.0,1.0,0.8,1.0,0.95
23,10,1,2,0.2,0.0,0.8,1.0,0.5
23,10,2,3,0.8,0.8,0.6,0.9,0.775
23,10,3,4,0.5,0.0,0.75,0.9,0.5375
23,10,4,1,0.5,1.0,0.75,1.0,0.8125
23,10,5,2,0.2,0.0,0.5,0.8,0.375
23,11,1,3,0.9,1.0,0.8,1.0,0.925
23,11,2,2,0.9,1.0,0.8,0.9,0.9
23,11,3,5,0.0,0.0,0.8,1.0,0.45
23,11,4,2,0.6,0.0,0.8,0.9,0.575
23,11,5,8,0.5,0.25,0.75,0.9,0.6
23,12,1,1,0.9,1.0,0.8,1.0,0.925
23,12,2,6,0.2,0.0,0.8,0.9,0.475
23,12,3,3,0.6,0.0,0.8,0.9,0.575
23,12,5,4,0.8,0.0,0.75,0.9,0.6125
23,12,6,8,0.5,0.0,0.75,0.9,0.5375
23,12,7,5,0.8,1.0,0.8,0.9,0.875
23,13,1,9,0.2,0.0,0.8,1.0,0.5
23,13,2,10,0.2,0.0,0.5,0.8,0.375
23,13,3,7,0.2,0.0,0.5,0.8,0.375
23,13,4,6,0.2,0.0,0.8,1.0,0.5
23,13,5,10,0.2,0.0,0.5,0.8,0.375
23,14,1,1,0.9,1.0,0.8,0.7,0.85
23,14,2,3,0.8,1.0,0.6,0.9,0.825
23,14,3,2,0.5,0.0,0.75,0.75,0.5
23,14,4,7,0.8,0.8,0.4,0.6,0.65
23,14,5,4,0.9,1.0,0.8,0.9,0.9
23,15,1,1,0.0,0.0,0.0,0.5,0.125
23,15,2,3,0.0,0.0,0.0,0.5,0.125
23,16,1,1,0.9,0.8,0.7,0.9,0.825
23,16,2,1,0.9,1.0,0.8,0.9,0.9
23,16,3,1,0.9,1.0,0.9,0.9,0.875
23,16,4,1,0.9,1.0,0.8,0.9,0.85
23,16,5,1,0.9,1.0,0.8,0.9,0.85
23,19,1,1,0.0,0.0,0.0,1.0,0.25
23,19,2,1,0.0,0.0,0.0,1.0,0.25
23,19,3,1,0.0,0.0,0.0,0.8,0.2
23,19,5,6,0.0,0.0,0.0,1.0,0.25
23,19,6,1,0.0,0.0,0.0,0.5,0.125
23,20,1,11,0.9,0.9,0.8,0.9,0.875
23,20,2,1,0.9,1.0,0.8,0.9,0.85
23,20,3,1,0.0,0.0,0.0,1.0,0.25
23,20,4,1,0.0,0.0,0.0,0.0,0.0
23,20,5,1,0.0,0.0,0.0,1.0,0.25
23,21,1,8,0.9,0.8,0.7,0.9,0.825
23,21,2,1,0.0,0.0,0.0,1.0,0.25
23,21,3,1,0.0,0.0,0.0,0.8,0.2
23,21,5,9,0.0,0.0,0.0,1.0,0.25
23,22,1,5,0.0,0.0,0.0,0.5,0.125
23,22,2,7,0.0,0.0,0.0,0.0,0.0
