page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
97,1,1,9,0.9,1.0,0.8,0.9,0.9
97,1,2,7,0.9,1.0,0.8,0.9,0.9
97,1,3,7,0.2,0.0,0.8,0.9,0.475
97,1,4,4,0.8,0.8,0.6,0.9,0.775
97,1,5,4,0.6,0.0,0.8,0.9,0.575
97,2,1,2,0.9,1.0,0.6,0.9,0.85
97,2,2,3,0.8,1.0,0.6,0.9,0.825
97,2,3,4,0.9,1.0,0.8,0.9,0.9
97,2,4,5,0.8,1.0,0.6,1.0,0.85
97,2,5,9,0.8,0.0,0.6,0.9,0.575
97,3,1,2,0.8,1.0,0.8,0.9,0.875
97,3,2,6,0.5,0.0,0.75,0.9,0.5375
97,3,3,6,0.6,0.0,0.8,0.9,0.575
97,3,4,6,0.6,0.0,0.8,0.9,0.575
97,3,5,7,0.6,0.5,0.8,0.9,0.7
97,4,1,1,0.2,0.0,0.8,1.0,0.5
97,4,2,3,0.5,0.0,0.75,0.9,0.5375
97,4,3,6,0.4,0.0,0.6,0.9,0.475
97,4,4,1,0.6,0.0,0.8,0.9,0.575
97,4,5,4,0.8,0.75,0.6,0.9,0.7625
97,5,1,1,0.9,1.0,0.8,0.95,0.9125
97,5,2,5,0.6,1.0,0.8,1.0,0.85
97,5,3,4,0.8,0.0,0.6,0.9,0.575
97,5,4,1,0.0,0.0,0.5,1.0,0.375
97,5,5,7,0.8,0.5,0.6,0.9,0.7
97,6,2,4,0.6,0.0,0.8,1.0,0.6
97,6,3,5,0.6,0.0,0.4,0.8,0.45
97,6,4,8,0.8,0.0,0.8,0.9,0.625
97,6,5,9,0.1,0.0,0.5,0.8,0.35
97,7,1,5,0.9,0.0,0.8,0.9,0.65
97,7,2,2,0.6,0.0,0.8,0.9,0.575
97,7,3,3,0.6,0.5,0.8,0.9,0.7
97,7,4,4,0.8,0.5,0.6,0.9,0.7
97,7,5,8,0.9,0.8,0.7,0.9,0.825
97,8,1,2,0.9,1.0,0.8,0.9,0.9
97,8,2,3,0.6,0.0,0.8,0.9,0.575
97,8,3,8,0.9,0.8,0.7,0.9,0.825
97,8,4,4,0.8,0.0,0.8,1.0,0.65
97,8,5,5,0.8,0.0,0.6,0.9,0.575
97,9,1,9,0.2,0.0,0.5,0.8,0.375
97,9,2,2,0.6,0.0,0.8,0.9,0.575
97,9,3,7,0.8,0.0,0.6,0.9,0.575
97,10,1,1,0.2,0.0,0.8,0.9,0.475
97,10,2,2,0.6,0.0,0.8,0.9,0.575
97,10,3,8,0.8,1.0,0.9,1.0,0.925
97,10,4,4,0.8,0.5,0.8,0.9,0.75
97,10,5,5,0.8,0.5,0.8,0.9,0.75
97,11,4,8,1.0,1.0,0.5,1.0,0.875
97,11,5,1,0.9,1.0,0.8,0.9,0.9
97,12,2,1,0.0,0.0,0.0,0.5,0.125
97,12,3,1,0.0,0.0,0.0,0.5,0.125
97,12,4,1,1.0,1.0,0.8,1.0,0.95
97,12,5,1,0.0,0.0,0.0,0.5,0.125
97,13,2,1,0.0,0.0,0.0,1.0,0.25
97,14,1,3,0.0,0.0,0.0,0.0,0.0
97,14,2,3,0.0,0.0,0.0,0.5,0.125
97,14,3,8,0.0,0.0,0.0,0.5,0.125
97,14,4,3,0.0,0.0,0.0,0.5,0.125
97,16,2,1,0.0,0.0,0.0,1.0,0.25
97,16,3,1,0.0,0.0,0.0,1.0,0.25
97,16,4,1,0.0,0.0,0.0,1.0,0.25
97,17,3,1,0.0,0.0,0.0,1.0,0.25
97,17,4,1,0.0,0.0,0.0,1.0,0.25
97,18,1,1,0.0,0.0,0.0,0.0,0.0
97,18,3,8,0.0,0.0,0.0,0.5,0.125
97,18,4,1,0.9,0.8,0.7,0.9,0.825
97,18,5,1,0.9,1.0,0.8,0.9,0.85
97,19,2,8,0.9,1.0,0.8,0.9,0.85
97,19,3,1,0.0,0.0,0.0,0.8,0.2
97,19,4,1,0.0,0.0,0.0,0.5,0.125
97,19,5,8,0.0,0.0,0.0,0.5,0.125
97,20,2,1,1.0,1.0,0.8,1.0,0.95
97,20,3,1,0.0,0.0,0.0,1.0,0.25
97,20,4,1,0.0,0.0,0.0,1.0,0.25
97,21,1,1,0.0,0.0,0.0,0.0,0.0
97,21,2,1,0.0,0.0,0.0,0.8,0.2
97,21,4,2,0.0,0.0,0.0,0.5,0.125
97,21,5,7,0.9,1.0,0.8,0.9,0.85
97,22,1,1,0.9,0.9,0.8,0.9,0.875
97,22,2,1,1.0,1.0,0.8,1.0,0.95
97,22,3,1,0.0,0.0,0.0,0.5,0.125
97,22,4,1,0.0,0.0,0.0,0.5,0.125
97,23,1,2,0.0,0.0,0.5,0.8,0.325
97,23,2,5,0.0,0.0,0.0,0.5,0.125
97,23,3,16,1.0,1.0,1.0,1.0,1.0
97,23,4,1,0.0,0.0,0.0,0.8,0.2
97,23,5,10,0.0,0.0,0.5,1.0,0.375
