page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
84,1,1,1,0.8,0.8,0.6,0.9,0.775
84,1,2,7,0.8,0.5,0.6,0.9,0.7
84,1,3,4,0.8,1.0,0.6,0.9,0.825
84,1,4,4,0.8,0.8,0.6,0.9,0.775
84,1,5,10,0.9,0.8,0.7,0.9,0.825
84,2,1,6,0.9,1.0,0.8,1.0,0.925
84,2,2,4,0.9,1.0,0.8,0.9,0.9
84,2,3,5,0.8,0.0,0.8,1.0,0.65
84,2,4,3,0.6,0.0,0.8,1.0,0.6
84,2,5,3,0.2,0.0,0.8,1.0,0.5
84,3,1,7,0.8,1.0,0.8,1.0,0.9
84,3,2,3,0.9,1.0,0.8,0.9,0.9
84,3,3,3,0.8,0.0,0.8,0.9,0.625
84,3,4,5,0.8,1.0,0.8,1.0,0.9
84,3,5,6,0.8,0.0,0.8,0.9,0.625
84,3,6,7,0.8,1.0,0.8,1.0,0.9
84,4,1,1,0.8,0.8,0.6,0.9,0.775
84,4,2,8,0.6,0.0,0.8,0.9,0.575
84,4,3,8,0.6,0.0,0.8,0.9,0.575
84,4,4,4,0.8,0.0,0.8,0.9,0.625
84,5,4,6,0.6,0.0,0.8,0.9,0.575
84,5,5,7,0.2,0.0,0.8,0.9,0.475
84,6,1,2,0.5,0.0,0.75,1.0,0.5625
84,6,2,9,0.9,0.9,0.8,0.9,0.875
84,6,3,3,0.9,1.0,0.8,0.9,0.9
84,6,4,5,0.8,0.0,0.6,0.9,0.575
84,6,5,10,0.8,1.0,0.8,0.9,0.875
84,7,2,1,0.5,0.6667,0.75,0.8333,0.6875
84,7,3,2,0.6,0.0,0.8,0.9,0.575
84,7,4,3,0.8,0.6667,0.9,0.9,0.8167
84,7,5,4,0.6,0.0,0.8,0.9,0.575
84,8,1,4,0.6,0.0,0.8,0.9,0.575
84,8,2,1,0.9,1.0,0.8,0.95,0.9125
84,8,3,2,0.6,0.8,0.8,0.9,0.775
84,8,4,7,0.6,0.0,0.8,0.9,0.575
84,8,5,5,0.2,0.0,0.8,1.0,0.5
84,8,6,6,0.6,0.0,0.8,0.9,0.575
84,9,1,5,0.6,0.8,0.8,0.9,0.775
84,9,2,1,0.8,0.8,0.9,0.9,0.85
84,9,3,3,0.9,1.0,0.8,0.9,0.9
84,9,4,3,0.6,0.0,0.8,0.9,0.575
84,9,5,3,0.8,0.0,0.6,0.9,0.575
84,10,1,1,0.8,1.0,0.6,0.9,0.825
84,10,2,1,0.8,0.5,0.8,0.9,0.75
84,10,3,2,0.6,0.0,0.8,0.9,0.575
84,10,4,4,0.8,0.0,0.6,0.9,0.575
84,11,1,2,0.6,0.0,0.8,1.0,0.6
84,11,2,4,0.0,0.0,0.0,0.0,0.0
84,12,1,7,0.9,1.0,0.8,0.9,0.9
84,12,2,6,0.2,0.0,0.8,0.9,0.475
84,12,3,3,0.8,0.0,0.6,0.9,0.575
84,12,4,7,0.2,0.0,0.8,0.9,0.475
84,12,5,1,0.8,0.0,0.8,1.0,0.65
84,13,1,3,0.9,1.0,0.8,0.9,0.9
84,13,2,3,0.6,1.0,0.8,0.9,0.825
84,13,3,7,0.6,0.5,0.8,0.9,0.7
84,13,4,7,0.8,1.0,0.9,0.9,0.85
84,13,5,4,0.6,0.5,0.8,0.9,0.7
84,15,1,3,0.9,1.0,0.8,0.9,0.9
84,15,2,3,0.6,0.0,0.8,0.9,0.575
84,15,3,3,0.9,1.0,0.8,0.9,0.9
84,16,1,9,0.9,1.0,0.9,0.95,0.9125
84,16,2,1,1.0,1.0,0.8,1.0,0.95
84,16,3,3,0.0,0.0,0.8,0.9,0.425
84,16,4,9,0.8,0.0,0.8,1.0,0.65
84,17,1,6,0.9,0.8,0.7,0.9,0.825
84,18,1,4,0.0,0.0,0.8,1.0,0.45
84,18,2,4,0.0,0.0,0.0,0.5,0.125
84,19,1,8,0.5,0.0,0.75,1.0,0.5625
84,19,2,5,0.2,0.0,0.8,0.9,0.475
84,19,3,5,0.9,1.0,0.8,0.9,0.9
84,19,4,5,0.2,0.0,0.8,0.9,0.475
84,19,5,1,0.8,0.0,0.8,1.0,0.65
84,20,1,2,0.9,0.8,0.7,0.9,0.825
84,20,2,4,0.9,0.0,0.8,1.0,0.675
84,21,1,4,0.8,0.0,0.8,0.9,0.625
84,21,2,1,0.8,0.0,0.6,0.9,0.575
84,21,3,6,0.9,1.0,0.8,0.9,0.9
84,21,4,7,0.6,0.0,0.8,0.9,0.575
84,22,1,1,0.9,0.8,0.7,0.9,0.825
84,22,2,2,0.9,1.0,0.8,0.9,0.9
84,22,3,1,0.9,1.0,0.8,0.95,0.9125
84,22,4,4,0.9,1.0,0.8,0.95,0.9125
84,22,5,6,0.9,0.8,0.7,0.9,0.825
84,23,2,6,0.8,0.5,0.9,0.9,0.775
84,23,3,2,0.9,0.8,0.7,0.9,0.825
84,23,4,9,0.8,0.8,0.6,0.9,0.775
84,24,1,5,0.9,0.8,0.7,0.9,0.825
84,24,2,6,0.2,0.0,0.8,1.0,0.5
