page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
40,1,1,5,0.8,0.8,0.9,0.9,0.85
40,1,2,5,0.8,0.0,0.8,0.9,0.625
40,1,3,5,0.6,0.0,0.8,0.9,0.575
40,1,4,5,0.8,0.5,0.9,0.95,0.7875
40,1,5,5,0.6,0.0,0.8,0.9,0.575
40,3,1,5,0.9,1.0,0.8,0.95,0.9125
40,3,2,8,0.8,0.8,0.6,0.9,0.775
40,3,3,6,0.9,1.0,0.8,0.9,0.9
40,3,4,5,0.2,0.0,0.5,0.8,0.375
40,3,5,3,0.9,0.8,0.7,0.9,0.825
40,3,6,2,0.9,1.0,0.5,0.9,0.825
40,4,1,1,1.0,1.0,1.0,1.0,1.0
40,4,2,4,0.0,0.0,0.8,0.9,0.425
40,4,3,7,0.8,0.5,0.8,0.9,0.75
40,4,4,1,1.0,1.0,1.0,1.0,1.0
40,4,5,4,0.0,0.0,0.8,0.9,0.425
40,4,6,7,0.8,0.5,0.8,0.9,0.75
40,5,1,3,0.9,1.0,0.8,1.0,0.925
40,5,2,10,0.9,0.75,0.5,0.95,0.775
40,5,3,7,0.6,0.0,0.8,0.9,0.575
40,5,4,3,0.9,1.0,0.8,1.0,0.925
40,5,5,10,0.9,0.75,0.5,0.95,0.775
40,5,6,7,0.6,0.0,0.8,0.9,0.575
40,6,1,2,0.9,1.0,0.8,0.9,0.9
40,6,2,5,0.9,0.8,0.7,0.9,0.825
40,6,3,5,0.9,1.0,0.8,0.95,0.9125
40,6,4,8,0.8,0.5,0.6,0.9,0.7
40,6,5,2,0.9,1.0,0.8,0.9,0.9
40,6,6,5,0.9,0.8,0.7,0.9,0.825
40,6,7,5,0.9,1.0,0.8,0.95,0.9125
40,6,8,8,0.8,0.5,0.6,0.9,0.7
40,7,1,5,0.5,0.0,0.75,1.0,0.5625
40,7,2,2,0.6,0.0,0.8,0.9,0.575
40,7,3,9,0.9,1.0,0.8,1.0,0.925
40,7,4,4,0.6,0.0,0.8,0.9,0.575
40,7,5,5,0.5,0.0,0.75,1.0,0.5625
40,7,6,3,0.8,0.8,0.6,0.9,0.775
40,8,1,7,0.0,0.0,0.5,1.0,0.375
40,8,2,7,0.0,0.0,0.8,0.9,0.425
40,8,3,9,0.0,0.0,0.5,0.8,0.325
40,8,4,7,0.0,0.0,0.5,1.0,0.375
40,8,5,7,0.0,0.0,0.5,1.0,0.375
40,8,6,7,0.0,0.0,0.8,0.9,0.425
40,8,7,9,0.0,0.0,0.5,0.8,0.325
40,8,8,7,0.0,0.0,0.5,1.0,0.375
40,9,1,3,0.6,0.0,0.8,0.9,0.575
40,9,2,3,0.9,0.8,0.6,0.9,0.8
40,9,3,3,0.8,0.0,0.6,0.9,0.575
40,9,4,6,0.8,0.8,0.6,0.9,0.775
40,9,5,4,0.5,0.0,0.75,0.9,0.5375
40,10,1,5,0.5,0.0,0.75,1.0,0.5625
40,10,2,5,0.5,0.0,0.75,1.0,0.5625
40,10,4,7,0.8,0.0,0.6,0.9,0.575
40,10,5,5,0.9,1.0,0.8,0.9,0.9
40,11,1,4,0.5,0.0,0.75,0.9,0.5375
40,11,2,1,0.6,0.5,0.8,0.9,0.7
40,11,3,3,0.2,0.0,0.8,0.9,0.475
40,11,5,6,0.8,0.5,0.75,0.9,0.7375
40,12,1,3,0.6,0.8,0.8,0.9,0.775
40,12,2,4,0.9,1.0,0.8,0.9,0.9
40,12,3,7,0.8,0.5,0.6,1.0,0.725
40,12,4,10,0.8,1.0,0.6,1.0,0.85
40,12,5,3,0.6,0.8,0.8,0.9,0.775
40,12,6,4,0.9,1.0,0.8,0.9,0.9
40,12,7,7,0.8,0.5,0.6,1.0,0.725
40,12,8,10,0.8,1.0,0.6,1.0,0.85
40,13,1,1,0.8,1.0,0.8,0.9,0.875
40,13,2,2,0.8,0.5,0.6,0.9,0.7
40,13,3,3,0.2,0.0,0.8,0.9,0.475
40,13,4,8,0.8,0.8,0.9,0.9,0.85
40,13,5,7,0.9,1.0,0.8,0.9,0.9
40,14,1,2,0.5,0.0,0.75,0.9,0.5375
40,14,2,1,0.6,0.0,0.8,0.9,0.575
40,14,3,2,0.8,0.8,0.6,0.9,0.775
40,14,4,5,0.8,0.5,0.6,0.9,0.7
40,15,1,4,0.6,0.8,0.8,0.9,0.775
40,15,2,5,0.8,0.5,0.6,0.9,0.7
40,15,3,5,0.9,0.8,0.7,0.9,0.825
40,15,4,4,0.6,0.8,0.8,0.9,0.775
40,15,5,9,0.8,0.8,0.6,0.9,0.775
40,15,6,3,0.6,0.5,0.8,0.9,0.7
40,16,1,2,0.2,0.0,0.8,0.9,0.475
40,16,2,1,0.6,0.5,0.8,0.9,0.7
40,16,3,1,0.0,0.0,0.5,1.0,0.375
40,16,4,8,0.6,0.5,0.8,0.9,0.7
40,16,5,9,0.8,0.5,0.75,0.9,0.7375
40,17,1,3,0.9,0.8,0.7,0.9,0.825
40,17,2,4,0.8,0.75,0.6,0.9,0.7625
40,17,3,6,0.9,1.0,0.8,0.9,0.9
40,17,5,3,0.9,0.8,0.7,0.9,0.825
40,17,6,4,0.8,0.75,0.6,0.9,0.7625
40,17,7,6,0.9,1.0,0.8,0.9,0.9
40,18,1,1,1.0,1.0,0.75,1.0,0.9375
40,18,2,7,0.6,0.5,0.8,0.9,0.7
40,18,3,2,0.0,0.0,0.8,0.9,0.425
40,18,4,4,0.8,0.8,0.6,0.9,0.775
40,18,5,4,0.8,0.8,0.6,0.9,0.775
40,18,6,7,0.2,0.5,0.8,0.9,0.6
40,19,1,10,0.0,0.0,0.5,1.0,0.375
40,20,1,2,0.8,0.0,0.8,1.0,0.65
40,20,2,4,0.9,1.0,0.8,0.9,0.9
40,20,3,4,0.2,0.0,0.8,0.9,0.475
40,20,4,1,0.8,0.8,0.6,0.9,0.775
40,20,5,3,0.8,1.0,0.6,0.9,0.825
40,21,1,9,0.8,1.0,0.8,0.9,0.875
40,21,2,9,0.8,0.0,0.6,0.9,0.575
40,22,1,5,0.9,1.0,0.8,0.9,0.9
40,22,2,5,0.5,0.0,0.75,1.0,0.5625
40,22,3,3,0.8,0.0,0.8,0.9,0.625
40,22,4,3,0.8,1.0,0.8,0.9,0.875
40,22,5,5,0.6,1.0,0.8,1.0,0.85
