page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
93,1,1,3,0.0,0.0,0.8,0.9,0.425
93,1,2,1,0.1,0.0,0.5,0.9,0.375
93,1,3,1,0.9,1.0,0.8,0.9,0.9
93,1,4,6,0.8,0.8,0.6,0.9,0.775
93,1,5,4,0.8,0.75,0.6,0.9,0.7625
93,2,1,1,0.9,0.8,0.7,0.9,0.825
93,2,2,2,0.9,1.0,0.8,0.9,0.9
93,2,3,7,0.6,0.0,0.8,0.9,0.575
93,2,4,5,0.5,0.0,0.75,0.9,0.5375
93,2,5,1,0.6,0.0,0.8,0.9,0.575
93,3,1,8,0.4,0.0,0.8,0.9,0.525
93,3,2,5,0.6,0.0,0.8,0.9,0.575
93,4,1,2,0.6,0.0,0.8,0.9,0.575
93,4,2,1,0.6,0.0,0.8,0.9,0.575
93,4,3,3,0.8,0.6,0.8,0.9,0.775
93,4,4,4,0.6,0.2,0.8,0.9,0.625
93,4,5,6,0.8,0.6667,0.75,0.9,0.7792
93,5,1,3,0.8,0.5,0.75,0.9,0.7375
93,5,2,3,0.6,0.0,0.8,0.9,0.575
93,5,3,3,0.8,0.5,0.75,0.9,0.7375
93,5,4,10,0.6,0.0,0.8,0.9,0.575
93,6,1,3,0.6,0.0,0.8,0.9,0.575
93,6,2,8,0.6,0.0,0.8,0.9,0.575
93,6,3,3,0.6,0.0,0.8,0.9,0.575
93,6,4,8,0.6,0.0,0.8,0.9,0.575
93,7,1,3,0.0,0.0,0.5,1.0,0.375
93,7,2,3,0.0,0.0,0.5,1.0,0.375
93,7,3,3,0.0,0.0,0.5,1.0,0.375
93,7,4,3,0.8,1.0,0.6,0.9,0.825
93,7,5,3,0.0,0.0,0.5,1.0,0.375
93,8,1,3,0.9,1.0,0.8,0.95,0.9125
93,8,2,5,0.6,0.0,0.8,0.9,0.575
93,8,3,4,0.9,0.8,0.7,0.9,0.825
93,8,4,5,0.6,0.0,0.8,0.9,0.575
93,8,5,1,0.5,0.0,0.75,1.0,0.5625
93,9,1,1,0.9,1.0,0.8,0.9,0.9
93,9,2,8,0.9,1.0,0.8,0.9,0.9
93,9,3,7,0.8,0.8,0.6,0.9,0.775
93,9,4,6,0.9,1.0,0.8,0.95,0.9125
93,10,1,4,0.6,0.0,0.8,0.9,0.575
93,10,2,8,0.6,1.0,0.8,0.9,0.825
93,10,3,4,0.6,0.0,0.8,0.9,0.575
93,10,4,2,0.8,0.0,0.75,1.0,0.6375
93,10,5,4,0.9,1.0,0.8,0.9,0.9
93,10,6,5,0.9,1.0,0.8,0.9,0.9
93,10,7,6,0.9,1.0,0.8,0.9,0.9
93,10,8,7,0.6,0.0,0.8,0.9,0.575
93,11,1,2,0.8,0.5,0.8,0.9,0.75
93,11,2,1,0.5,0.0,0.75,1.0,0.5625
93,11,3,3,1.0,1.0,0.8,1.0,0.95
93,11,4,6,0.0,0.0,0.5,1.0,0.375
93,11,5,8,0.8,0.5,0.75,0.9,0.7375
93,12,1,1,0.8,0.5,0.8,0.9,0.75
93,12,2,3,1.0,1.0,1.0,1.0,1.0
93,12,3,4,0.9,1.0,0.8,0.9,0.9
93,12,4,7,0.9,0.8,0.7,0.9,0.825
93,12,5,10,0.6,0.0,0.8,0.9,0.575
93,13,1,1,1.0,1.0,0.8,1.0,0.95
93,13,2,2,1.0,1.0,1.0,1.0,1.0
93,13,3,4,0.9,1.0,0.8,0.9,0.85
93,13,4,1,1.0,1.0,0.8,1.0,0.95
93,13,5,2,1.0,1.0,1.0,1.0,1.0
93,13,6,4,0.9,1.0,0.8,0.9,0.85
