page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
45,2,1,1,0.0,0.0,0.5,0.8,0.325
45,2,3,8,0.0,0.0,0.5,0.8,0.325
45,2,4,8,0.0,0.0,0.5,0.8,0.325
45,3,1,5,0.0,0.0,0.0,0.0,0.0
45,3,2,1,0.0,0.0,0.0,0.5,0.125
45,3,3,5,0.0,0.0,0.0,0.5,0.125
45,3,4,5,0.0,0.0,0.0,0.5,0.125
45,5,1,1,0.0,0.0,0.0,1.0,0.25
45,5,2,7,0.0,0.0,0.0,0.5,0.125
45,5,3,7,0.0,0.0,0.0,0.5,0.125
45,6,1,13,0.0,0.0,0.0,0.8,0.2
45,6,2,3,0.9,1.0,0.8,0.9,0.9
45,6,3,1,0.0,0.0,0.0,0.5,0.125
45,6,4,1,0.0,0.0,0.0,0.0,0.0
45,6,5,3,0.0,0.0,0.0,0.8,0.2
45,7,1,5,0.0,0.0,0.0,1.0,0.25
45,7,2,1,0.0,0.0,0.0,0.5,0.125
45,7,3,5,0.0,0.0,0.0,1.0,0.25
45,7,4,1,0.0,0.0,0.0,0.5,0.125
45,8,1,8,0.0,0.0,0.0,0.5,0.125
45,8,2,1,0.9,1.0,0.8,0.9,0.85
45,8,3,2,1.0,1.0,0.75,1.0,0.9375
45,8,4,1,0.0,0.0,0.0,0.5,0.125
45,8,5,1,0.0,0.0,0.0,0.5,0.125
45,9,1,6,0.0,0.0,0.0,0.8,0.2
45,9,2,3,0.0,0.0,0.0,1.0,0.25
45,9,3,6,0.0,0.0,0.0,0.5,0.125
45,9,4,5,0.0,0.0,0.5,1.0,0.375
45,9,5,6,0.0,0.0,0.0,0.5,0.125
45,10,1,1,0.0,0.0,0.0,1.0,0.25
45,10,4,1,0.0,0.0,0.0,1.0,0.25
45,10,5,1,0.0,0.0,0.0,1.0,0.25
45,12,1,6,0.0,0.0,0.0,0.5,0.125
45,12,2,1,0.0,0.0,0.0,1.0,0.25
45,12,3,1,0.0,0.0,0.0,1.0,0.25
45,12,4,6,0.0,0.0,0.0,0.5,0.125
45,12,5,1,0.0,0.0,0.0,1.0,0.25
45,13,1,5,0.0,0.0,0.0,0.8,0.2
45,13,2,1,0.9,1.0,0.8,0.9,0.85
45,13,3,1,0.9,1.0,0.8,0.9,0.85
45,13,4,5,0.0,0.0,0.0,0.8,0.2
45,14,1,1,0.0,0.0,0.0,0.0,0.0
45,14,2,1,0.8,0.8,0.6,0.9,0.775
45,14,3,1,0.0,0.0,0.0,0.0,0.0
45,14,4,8,0.0,0.0,0.0,0.0,0.0
45,14,5,1,0.0,0.0,0.0,0.5,0.125
45,15,1,3,0.0,0.0,0.0,0.0,0.0
45,15,2,3,0.0,0.0,0.0,0.0,0.0
45,15,3,6,0.8,1.0,0.8,0.9,0.85
45,15,4,6,0.0,0.0,0.0,0.5,0.125
45,15,5,6,0.0,0.0,0.0,0.5,0.125
45,16,1,7,0.0,0.0,0.0,0.5,0.125
45,16,3,2,0.9,0.9,0.8,0.9,0.875
45,16,4,1,0.0,0.0,0.0,0.5,0.125
45,16,5,1,0.0,0.0,0.0,0.5,0.125
45,18,1,1,0.0,0.0,0.0,1.0,0.25
45,18,3,1,0.0,0.0,0.0,1.0,0.25
45,18,4,1,0.0,0.0,0.0,1.0,0.25
45,18,5,1,0.0,0.0,0.0,1.0,0.25
