page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
97,1,1,2,0.5,0.0,0.75,1.0,0.5625
97,1,2,1,0.9,1.0,0.8,0.9,0.9
97,1,3,4,0.2,0.0,0.8,0.9,0.475
97,1,4,4,0.9,0.8,0.7,0.9,0.825
97,1,5,5,0.6,0.0,0.8,0.9,0.575
97,2,1,1,0.9,1.0,0.8,0.95,0.9125
97,2,2,2,0.9,1.0,0.8,0.95,0.9125
97,2,3,1,0.9,1.0,0.8,1.0,0.925
97,2,4,1,0.9,0.9,0.8,0.9,0.875
97,2,5,5,0.9,1.0,0.8,0.95,0.9125
97,3,1,1,0.9,0.9,0.8,0.9,0.875
97,3,2,8,0.2,0.0,0.8,0.9,0.475
97,3,3,8,0.5,0.0,0.75,0.9,0.5375
97,3,4,8,0.2,0.0,0.8,0.9,0.475
97,3,5,2,0.2,0.0,0.8,0.9,0.475
97,4,1,3,0.0,0.0,0.5,1.0,0.375
97,4,2,5,0.2,0.0,0.8,0.9,0.475
97,4,3,10,0.4,0.0,0.6,0.8,0.45
97,4,4,5,0.8,1.0,0.8,0.9,0.875
97,4,5,3,0.9,0.8,0.7,0.9,0.825
97,5,1,1,0.9,1.0,0.8,0.9,0.9
97,5,2,3,0.0,0.0,0.5,0.8,0.325
97,5,3,4,0.6,0.0,0.8,0.9,0.575
97,5,4,2,0.9,1.0,0.8,0.9,0.9
97,5,5,3,0.9,1.0,0.8,0.9,0.9
97,6,1,1,0.2,0.0,0.8,1.0,0.5
97,6,2,8,0.8,0.0,0.6,0.9,0.575
97,6,3,7,0.6,0.8,0.8,0.9,0.775
97,6,5,6,0.8,0.8,0.6,0.9,0.775
97,7,1,4,0.6,0.0,0.8,0.9,0.575
97,7,2,1,0.6,0.0,0.8,0.9,0.575
97,7,3,5,0.2,0.0,0.8,0.9,0.475
97,7,4,3,0.8,0.5,0.6,0.9,0.7
97,7,5,10,0.8,0.5,0.6,0.9,0.7
97,8,1,3,0.6,0.0,0.8,0.9,0.575
97,8,2,3,0.8,1.0,0.8,0.9,0.875
97,8,3,7,0.6,0.5,0.8,0.9,0.7
97,8,4,7,0.6,0.0,0.8,0.9,0.575
97,8,5,8,0.9,0.0,0.8,0.9,0.65
97,9,1,10,0.1,0.0,0.5,0.8,0.35
97,9,2,7,0.8,0.8,0.6,0.9,0.775
97,9,3,2,0.8,0.5,0.8,0.9,0.75
97,10,1,6,0.5,0.0,0.75,0.9,0.5375
97,10,2,3,0.8,1.0,0.6,0.9,0.825
97,10,3,2,0.8,1.0,0.8,1.0,0.9
97,10,4,10,0.6,0.5,0.8,0.9,0.7
97,10,5,8,0.8,0.5,0.8,0.9,0.75
97,11,1,4,0.0,0.0,0.8,0.9,0.425
97,11,2,3,0.9,1.0,0.8,0.9,0.9
97,11,3,4,0.5,0.0,0.75,0.9,0.5375
