page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
96,1,1,2,0.9,1.0,0.8,1.0,0.925
96,1,2,3,0.9,0.9,0.8,0.9,0.875
96,1,3,4,0.6,0.0,0.8,0.9,0.575
96,1,4,7,0.9,0.8,0.7,0.9,0.825
96,1,5,9,0.8,0.5,0.6,0.9,0.7
96,2,1,2,0.5,0.0,0.75,0.9,0.5375
96,2,2,4,0.8,0.8,0.6,0.9,0.775
96,2,3,5,0.9,0.8,0.7,0.9,0.825
96,2,4,7,0.6,0.0,0.8,0.9,0.575
96,2,5,5,0.8,1.0,0.8,0.9,0.875
96,3,1,5,0.8,1.0,0.8,1.0,0.85
96,3,2,7,0.5,0.0,0.75,0.9,0.5375
96,3,3,6,0.6,0.0,0.4,0.8,0.45
96,3,4,8,0.8,1.0,0.8,0.9,0.875
96,3,5,3,0.9,1.0,0.8,0.9,0.85
96,4,1,2,0.9,0.5,0.6,0.9,0.725
96,4,2,3,0.5,0.0,0.75,0.9,0.5375
96,4,3,5,0.4,0.0,0.6,0.8,0.45
96,4,4,5,0.6,0.0,0.4,0.8,0.45
96,4,5,6,0.6,0.0,0.8,0.9,0.575
96,5,1,2,0.6,0.0,0.8,1.0,0.6
96,5,2,3,0.2,0.0,0.8,0.9,0.475
96,5,3,3,0.9,1.0,0.8,0.9,0.9
96,5,4,3,0.9,0.8,0.7,0.9,0.825
96,5,5,7,0.5,0.0,0.75,0.9,0.5375
96,6,1,2,0.9,0.8,0.7,0.9,0.825
96,6,2,3,0.9,0.8,0.6,0.9,0.8
96,6,3,4,0.6,0.0,0.4,0.8,0.45
96,6,4,5,0.6,0.0,0.8,0.9,0.575
96,6,5,7,0.9,0.9,0.6,0.9,0.825
96,7,1,1,0.9,0.9,0.8,0.9,0.875
96,7,2,5,0.9,0.0,0.8,0.9,0.65
96,7,3,4,0.9,0.0,0.6,0.9,0.6
96,7,4,5,0.8,1.0,0.6,1.0,0.85
96,7,5,7,0.9,0.75,0.6,0.9,0.7875
96,8,1,5,0.5,0.0,0.75,0.9,0.5375
96,8,2,5,0.8,0.5,0.6,0.9,0.7
96,8,3,2,0.9,0.0,0.8,0.9,0.65
96,8,4,1,0.9,0.9,0.8,0.9,0.875
96,8,5,4,0.8,0.0,0.6,0.9,0.575
96,9,1,8,0.4,0.0,0.6,0.8,0.45
96,9,2,4,0.5,0.0,0.75,0.9,0.5375
96,9,3,5,0.8,0.0,0.6,0.9,0.575
96,9,4,7,0.9,0.9,0.8,0.9,0.875
96,9,5,9,0.9,0.75,0.8,0.95,0.85
96,10,1,7,0.9,0.0,0.8,0.9,0.65
96,10,2,9,0.9,0.0,0.8,0.9,0.65
96,10,3,2,0.9,0.0,0.8,0.9,0.65
96,10,4,6,0.5,0.0,0.75,1.0,0.5625
96,10,5,6,0.5,0.0,0.75,1.0,0.5625
96,11,1,3,0.9,1.0,0.8,0.9,0.9
96,11,2,4,0.9,1.0,0.8,0.9,0.9
96,11,3,6,0.6,0.0,0.8,0.9,0.575
96,11,4,8,0.8,0.0,0.6,0.9,0.575
96,11,5,5,0.9,0.0,0.6,0.9,0.6
96,12,1,2,0.8,0.0,0.6,0.9,0.575
96,12,2,4,0.9,0.8,0.6,0.9,0.8
96,12,3,6,0.9,0.8,0.7,0.9,0.825
96,12,4,8,0.9,0.8,0.7,0.9,0.825
96,12,5,5,0.9,1.0,0.8,0.95,0.9125
96,13,1,10,0.8,1.0,0.8,0.9,0.875
96,13,2,4,0.5,0.0,0.75,0.9,0.5375
96,13,3,4,0.5,0.0,0.75,0.9,0.5375
96,13,4,10,0.8,0.0,0.6,1.0,0.6
96,13,5,1,0.9,1.0,0.8,0.9,0.9
96,14,1,1,0.8,0.0,0.6,0.9,0.575
96,14,2,2,0.5,0.0,0.75,0.9,0.5375
96,14,3,4,0.5,0.0,0.75,1.0,0.5625
96,14,4,4,0.5,0.0,0.75,0.9,0.5375
96,14,5,5,0.0,0.0,0.5,0.8,0.325
96,15,1,4,0.8,1.0,0.8,0.9,0.875
96,15,2,6,0.8,0.0,0.6,0.9,0.575
96,15,3,4,0.5,0.0,0.75,0.9,0.5375
96,15,4,4,0.5,0.0,0.75,0.9,0.5375
96,15,5,8,0.9,0.75,0.8,0.9,0.8375
96,16,1,6,0.6,0.0,0.8,0.9,0.575
96,16,2,6,0.9,0.8,0.7,0.9,0.825
96,16,3,6,0.5,0.0,0.75,0.9,0.5375
96,16,4,5,0.8,0.0,0.6,0.9,0.575
96,16,5,3,0.2,0.0,0.8,0.9,0.475
96,17,1,2,0.8,0.6667,0.75,0.9,0.7792
96,17,2,2,0.8,0.8,0.6,0.9,0.775
96,17,3,4,0.8,0.5,0.6,0.9,0.7
96,17,4,5,0.9,0.0,0.8,0.9,0.65
96,17,5,6,0.8,0.0,0.6,0.9,0.575
96,19,1,2,0.9,1.0,0.8,1.0,0.925
96,19,2,4,0.8,0.6667,0.6667,0.9,0.7583
96,19,3,4,0.9,0.0,0.8,0.9,0.65
96,19,4,5,0.8,0.8,0.6,0.9,0.775
96,19,5,8,0.0,0.0,0.5,1.0,0.375
96,20,1,2,0.9,1.0,0.8,1.0,0.925
96,20,2,4,0.6,0.5,0.8,0.9,0.7
96,20,3,6,0.9,0.9,0.8,0.9,0.875
96,20,4,10,0.8,0.0,0.6,1.0,0.6
96,20,5,2,0.9,1.0,0.8,1.0,0.925
