page,video_number,ground_truth_index,generated_index,relevance_score,correct_answer_matching_score,distractor_plausibility_score,clarity_and_readability_score,total_score
50,1,1,3,0.9,0.75,0.8,0.95,0.85
50,1,2,4,0.8,0.5,0.75,0.9,0.7375
50,1,3,5,0.9,0.0,0.8,0.9,0.65
50,2,1,3,0.6,0.0,0.8,0.9,0.575
50,2,2,4,0.9,0.8,0.6,0.9,0.8
50,2,3,5,0.8,0.0,0.6,0.8,0.55
50,2,4,7,0.8,0.0,0.6,0.9,0.575
50,2,5,6,0.6,0.0,0.8,0.9,0.575
50,3,1,7,0.9,1.0,0.8,0.9,0.9
50,3,2,6,0.0,0.0,0.5,0.8,0.325
50,3,3,8,0.6,0.0,0.8,0.9,0.575
50,3,4,3,0.9,0.0,0.8,0.9,0.65
50,3,5,5,0.8,0.0,0.6,0.9,0.575
50,4,1,7,0.0,0.0,0.5,0.8,0.325
50,4,2,1,0.0,0.0,0.5,1.0,0.375
50,4,3,7,0.2,0.0,0.5,0.8,0.375
50,5,1,2,0.9,1.0,0.8,0.9,0.9
50,6,1,1,0.9,0.8,0.6,0.9,0.8
50,6,2,2,0.5,0.0,0.75,0.9,0.5375
50,6,3,3,0.9,0.0,0.8,0.9,0.65
50,6,4,5,0.8,0.0,0.6,0.9,0.575
50,6,5,5,0.6,0.0,0.8,0.9,0.575
50,7,1,5,0.9,0.8,0.7,0.9,0.825
50,7,2,9,0.2,0.0,0.8,0.9,0.475
50,7,3,4,0.9,1.0,0.8,0.9,0.9
50,7,4,8,0.9,0.0,0.8,0.9,0.65
50,7,5,3,0.8,0.0,0.6,0.9,0.575
50,8,1,3,0.8,0.0,0.6,0.9,0.575
50,8,2,4,0.9,0.8,0.7,0.9,0.825
50,8,3,6,0.9,1.0,0.8,0.9,0.9
50,8,4,2,0.2,0.0,0.8,0.9,0.475
50,8,5,7,0.8,0.0,0.6,0.9,0.575
50,9,1,7,0.9,0.9,0.8,0.9,0.875
50,9,2,9,0.6,0.0,0.8,0.9,0.575
50,9,3,3,0.8,0.0,0.6,0.9,0.575
50,9,4,5,0.2,0.0,0.5,0.8,0.375
50,9,5,10,0.9,0.8,0.7,0.9,0.825
50,10,1,2,0.8,0.5,0.6,0.9,0.7
50,10,2,7,0.8,0.0,0.6,0.9,0.575
50,10,3,3,0.9,0.9,0.6,0.9,0.825
50,10,4,9,0.6,0.0,0.8,0.9,0.575
50,10,5,5,0.6,0.0,0.8,0.9,0.575
50,11,1,2,0.9,0.9,0.8,0.9,0.875
50,11,2,3,0.9,1.0,0.9,0.9,0.925
50,11,3,6,0.9,0.0,0.8,0.9,0.65
50,11,4,7,0.8,0.0,0.6,0.9,0.575
50,11,5,4,0.2,0.0,0.5,0.8,0.375
50,13,1,1,0.9,1.0,0.8,1.0,0.925
50,13,2,5,0.5,0.0,0.75,0.9,0.5375
50,13,3,6,0.9,0.75,0.8,0.9,0.8375
50,14,2,6,0.0,0.0,0.5,0.8,0.325
50,14,3,4,0.0,0.0,0.5,0.8,0.325
50,15,1,5,0.8,0.0,0.6,0.9,0.575
50,15,2,5,0.2,0.0,0.8,0.9,0.475
50,15,3,6,0.5,0.0,0.75,0.9,0.5375
50,15,4,8,0.5,0.0,0.75,0.9,0.5375
50,15,5,1,0.8,0.6667,0.75,0.9,0.7792
50,16,1,5,0.9,0.8,0.7,0.9,0.825
50,16,2,5,0.8,0.0,0.6,0.9,0.575
50,16,3,4,0.2,0.0,0.5,0.8,0.375
50,16,4,8,0.9,1.0,0.75,0.95,0.85
50,16,5,10,0.9,1.0,0.8,0.9,0.9
50,17,1,3,0.5,0.0,0.75,0.9,0.5375
50,17,2,3,0.9,0.9,0.8,0.95,0.8875
50,17,3,3,0.9,0.0,0.8,0.9,0.65
50,17,4,4,0.8,0.0,0.6,0.9,0.575
50,18,1,2,0.8,0.0,0.8,0.9,0.625
50,18,2,5,0.5,0.0,0.75,0.9,0.5375
50,18,3,6,0.8,0.6667,0.6,0.9,0.7417
50,19,1,4,0.9,1.0,0.8,0.9,0.9
50,19,2,4,0.8,0.6667,0.5,0.9,0.7167
50,19,3,7,0.8,0.6667,0.5,0.9,0.7167
50,19,4,6,0.6,0.5,0.8,0.9,0.7
50,19,5,10,0.8,0.6667,0.5,0.9,0.7167
50,20,1,2,0.9,1.0,0.8,0.9,0.9
50,20,2,2,0.8,0.6,0.8,0.9,0.775
50,20,3,6,0.8,0.6667,0.75,0.9,0.7792
50,20,4,1,0.9,0.8,0.7,0.9,0.825
50,20,5,5,0.8,0.0,0.8,0.9,0.625
50,21,1,2,0.2,0.0,0.5,0.8,0.375
50,21,2,3,0.8,0.0,0.6,0.9,0.575
50,22,1,7,0.8,0.0,0.6,0.9,0.575
50,22,2,1,0.9,0.9,0.8,0.9,0.875
50,23,1,1,0.8,0.0,0.6,0.9,0.575
50,23,2,1,0.9,0.9,0.7,0.9,0.85
50,23,3,4,0.5,0.0,0.75,0.9,0.5375
50,23,4,9,0.6,0.0,0.8,0.9,0.575
50,24,1,1,0.8,0.0,0.6,0.8,0.55
50,24,2,8,0.8,0.0,0.6,0.8,0.55
50,24,3,6,0.9,0.0,0.8,0.9,0.65
50,24,4,3,0.8,0.8,0.6,0.9,0.775
50,24,5,2,0.4,0.0,0.6,0.8,0.45
